id,collection,title,page,stanza,line,text
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,1,Halbe Nacht. Mit den Dolchen des Tr aumes geheftet in sprühende Augen.
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,2,Schrei nicht vor Schmerz: wie Tücher flattern die Wolken.
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,3,"Ein seidener Teppich, so ward sie gespannt zwischen uns, daß getanzt sei von Dunkel zu Dunkel."
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,4,"Die schwarze Flöte schnitzten sie uns aus lebendigem Holz, und die Tänzerin kommt nun."
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,5,Aus Meerschaum gesponnene Fing er taucht sie ins Aug uns:
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,6,eines will hier noch weinen?
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,7,"Keines. So wirbelt sie selig dahin, und die feurig e Pauke wird laut."
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,8,"Ringe wirft sie uns zu, wir fangen sie auf mit den Dolchen."
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,9,"Vermählt sie uns so? Wie Scherben erklingts, und ich weiß es nun wieder:"
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,10,du starbst nicht
13384,Mohn und Gedächtnis,Halbe Nacht,5,1,11,den malvenfarbenen Tod.
13387,Mohn und Gedächtnis,Aschenkraut,6,1,1,"Zugvogel Speer, die Mauer ist längst überflogen,"
13387,Mohn und Gedächtnis,Aschenkraut,6,1,2,"der Ast überm Herzen schon weiß und das Meer über uns,"
13387,Mohn und Gedächtnis,Aschenkraut,6,1,3,"der Hügel der Tiefe umlaubt von den Sternen des Mittags ein giftleeres Grün wie des Augs, das sie aufschlu gim Tode..."
13387,Mohn und Gedächtnis,Aschenkraut,6,1,4,Wir höhlten die Hände z uschöpfen den sickernden Sturzbach:
13387,Mohn und Gedächtnis,Aschenkraut,6,1,5,"das Wasser der Stätte, w o'sdunkelt und keinem gereicht wird der Dolch."
13387,Mohn und Gedächtnis,Aschenkraut,6,1,6,"Du sangst auch ein Lied, und wir flochten ein Gitter im Nebel:"
13387,Mohn und Gedächtnis,Aschenkraut,6,1,7,"vielleicht, daß ein Henker noch kommt und uns wieder ein He rz schlägt;"
13387,Mohn und Gedächtnis,Aschenkraut,6,1,8,"vielleicht, daß ein Turm sich noch wälzt über uns, und ein Galgen wird johlen derrichtet;"
13387,Mohn und Gedächtnis,Aschenkraut,6,1,9,"vielleicht, daß ein Bart uns entstellt und ihr Blondhaar sich rötet..."
13387,Mohn und Gedächtnis,Aschenkraut,6,1,10,"Der Ast überm Herzen ist weiß schon, das Meer über uns."
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,1,Im Gewölbe der Schwerter besieht sich der Schatten laubgrü nes Herz.
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,2,Blank sind die Klingen: wer säumte im Tod nicht vor Spieg eln?
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,3,Auch wird hier in Krügen kredenzt die lebendige Schwermut:
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,4,"blumig finstert sie hoch, eh sie trinken, als wär sie nicht Wasser,"
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,5,"als wär sie ein Tausendschön hier, das befragt wird nach dunkler er Liebe,"
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,6,"nach schwärzerem Pfühl für das Lager, nach schwererem Haar..."
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,7,"Hier aber wird nur gebangt um den Schimmer des Eisens,"
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,8,"und leuchtet ein Ding hier noch auf, so sei es ein Sch wert."
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,9,"Wir leeren den Krug nur vom Tisch, weil uns Spiege lbewirten:"
13388,Mohn und Gedächtnis,Das Geheimnis der Farne,6,1,10,"einer springe entzwei, wo wir grün sind wie Laub!"
13389,Mohn und Gedächtnis,Der Sand aus den Urnen,6,1,1,Schimmelgrün ist das Haus des Vergessens.
13389,Mohn und Gedächtnis,Der Sand aus den Urnen,6,1,2,Vor jedem der wehenden Tore blaut dein ent haupteter Spielmann.
13389,Mohn und Gedächtnis,Der Sand aus den Urnen,6,1,3,Er schlägt dir die Trommel aus Moos und bitterem Schamhaar;
13389,Mohn und Gedächtnis,Der Sand aus den Urnen,6,1,4,mit schwärender Zehe malt er im Sand deine Bra ue.
13389,Mohn und Gedächtnis,Der Sand aus den Urnen,6,1,5,"Länger zeichnet er sie als sie war, und das Rot deiner Lippe."
13389,Mohn und Gedächtnis,Der Sand aus den Urnen,6,1,6,Du füllst hier die Urnen und speisest dein Herz.
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,1,Ein wasserfarbenes Wild wird gejagt in den dämmernden Marken.
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,2,So binde die Maske dir vor und färbe die Wimpern dir grün.
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,3,Die Schüssel mit schl ummernden Schrot wird gereicht über Ebenholztische:
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,4,"von Frühling zu Frühling schäumt hier der Wein, so kurz ist das Jahr,"
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,5,so feurig der Preis dieser Schützen - die Rose der Fremde:
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,6,"dein irrender Bart, die müßige Fahne des Baumstumpfs."
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,7,Gewölk und Gebell! Sie reiten den Wahn in den Farn!
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,8,Wie Fischer werfen sie Netze nach Irrlicht und Hauch!
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,9,Sie schlingen ein Seil um die Kronen und laden zum Tanz!
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,10,Und waschen die Hörner im Quell - so lernen sie Lockruf.
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,11,"Ist dicht, was du wähltest als Mantel, und birgt es den Schimmer?"
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,12,"Sie schleichen wie Schlaf um die Stämme, als böten sie Traum."
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,13,"Die Herzen schleudern sie hoch, die moosigen Bälle des Wahnsinns:"
13390,Mohn und Gedächtnis,Die letzte Fahne,7,1,14,"o wasserfarbenes Vlies, unser Banner am Turm!"
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,1,Ein Knirschen von eisernen Schuhn ist i m Kirschbaum.
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,2,Aus Helmen schäumt dir der Sommer. Der schwärzliche Kuckuck
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,3,malt mit demantenem Sporn sein Bild an die Tore des Himmels.
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,4,Barhaupt ragt aus dem Blattwerk der Reiter.
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,5,"Im Schild trägt er dämmernd dein Lächeln,"
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,6,genagelt ans stählerne Schweißtuch des Feindes.
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,7,"Es ward ihm verheißen der Garten der Träumer,"
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,8,"und Speere hält er bereit, daß die Rose sich ranke..."
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,9,"Unbeschuht aber kommt durch die Lu ft, der am meisten dir gleichet:"
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,10,"eiserne Schuhe geschnallt an die schmächtigen Hände,"
13391,Mohn und Gedächtnis,Ein Knirschen von eisernen Schuhn,7,1,11,verschläft er die Schlacht und den Sommer. Die Kirsche blutet für ihn.
13392,Mohn und Gedächtnis,Das Gastmahl,7,1,1,"Geleert sei die Nacht aus den Flaschen im hohen Gebälk der Versuchung,"
13392,Mohn und Gedächtnis,Das Gastmahl,7,1,2,"die Schwelle mit Zähnen gepflügt, vor Morgen der Jähzorn gesät:"
13392,Mohn und Gedächtnis,Das Gastmahl,7,1,3,"es schießt wohl empor uns ein Moos noch, eh von der Mühle sie hier sind,"
13392,Mohn und Gedächtnis,Das Gastmahl,7,1,4,ein leises Getreide zu fi nden bei uns ihrem langsamen Rad...
13392,Mohn und Gedächtnis,Das Gastmahl,7,1,5,"Unter den giftigen Himmeln sind andere Halme wohl falber,"
13392,Mohn und Gedächtnis,Das Gastmahl,7,1,6,"wird anders der Traum noch gemünzt als hier, wo wir würfeln um Lust,"
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,1,Steinhaube Zeit. Und üppiger quellen
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,2,"die Locken des Schmerzes ums Antlitz der Erde,"
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,3,"den trunkenen Apfel, gebräunt von dem Hauch"
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,4,"eines sündigen Spruches: schön und abhold dem Spiel,"
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,5,das sie treiben im argen
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,6,Widerschein ihrer Zukunft.
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,7,Zum zweitenmal blüht di e Kastanie:
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,8,ein Zeichen der ärmlich entbrannten
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,9,Hoffnung auf Orions
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,10,baldige Rückkunft: der blinden
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,11,Freunde des Himmels sternklare Inbrun st
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,12,ruft ihn herauf.
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,13,Unverhüllt an den Toren des Traumes
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,14,streitet ein einsames Aug.
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,15,"Was täglich geschieht,"
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,16,genügt ihm zu wissen:
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,17,am östlichen Fenster
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,18,erscheint ihm zur Nachtzeit die schmale
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,19,Wandergestalt des Gefühls.
13393,Mohn und Gedächtnis,Dunkles Aug im September,8,1,20,Ins Naß ihres Auges tauchst du das Schwert.
13394,Mohn und Gedächtnis,Der Stein aus dem Meer,8,1,1,"Das weiße Herz unsrer Welt, gewaltlos verloren wirs heut um die Stunde des gilbenden Maisblatts:"
13394,Mohn und Gedächtnis,Der Stein aus dem Meer,8,1,2,"ein runder Knäuel, so rollt' es uns leicht aus den Händen."
13394,Mohn und Gedächtnis,Der Stein aus dem Meer,8,1,3,"So blieb uns z uspinnen die neue, die rötliche Wolle des Schlafs an der sandigen Grabstatt des"
13394,Mohn und Gedächtnis,Der Stein aus dem Meer,8,1,4,Traumes:
13394,Mohn und Gedächtnis,Der Stein aus dem Meer,8,1,5,"ein Herz nicht mehr, doch das Ha upthaar wohl des Steins aus der Tiefe,"
13394,Mohn und Gedächtnis,Der Stein aus dem Meer,8,1,6,"der ärmliche Schmuck seiner Stirn, die sinnt über Muschel und Welle."
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,1,Wenn die Schweigsame kommt und die Tulpen köpft:
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,2,Wer gewinnt?
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,3,Wer verliert?
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,4,Wer tritt an das Fenster?
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,5,Wer nennt ihren Nam en zuerst?
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,6,"Es ist einer, de rträgt mein Haar."
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,7,Er trägts wie man Tote trägt auf den Händen.
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,8,"Er trägts wie der Himmel mein Haar trug im Jahr, da ich liebte."
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,9,Er trägt es aus Eitelkeit so.
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,10,Der gewinnt.
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,11,Der verliert nicht.
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,12,Der tritt nicht ans Fenster.
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,13,Der nennt ihren Namen nicht.
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,14,"Es ist einer, der hat meine Augen."
13396,Mohn und Gedächtnis,Chanson einer Dame im Schatten,9,1,15,"Er hat sie, seit Tore sich schließen."
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,1,Am lichtesten brannte das Haar meiner Abendgeliebten:
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,2,ihr schick ich den Sarg aus dem leichtesten Holz.
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,3,Er ist wellenumwogt wie das Bett unsrer Träume im Rom;
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,4,er trägt eien weiße Perücke wie ich und spricht heiser:
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,5,"er redet wie ich, wenn ich Einlaß gewähre den Herze n."
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,6,"Er weiß ein französisches Lied von der Liebe, das sang ich im Herbst,"
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,7,als ich weilte auf Reisen in Spätland und Briefe schrieb an den Morgen.
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,8,"Ein schöner Kahn ist der Sarg, geschnitzt im Gehölz der Gefühle."
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,9,"Auch ich fuhr blutabwärts mit ihm, als ich jünger war als dein Aug."
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,10,"Nun bist du jung wie ein toter Vogel im Märzschnee,"
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,11,nun kommt er zu dir und singt se in französisches Lied.
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,12,Ihr seid leicht: ihr schlaft meinen Frühling zu Ende.
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,13,Ich bin leichter:
13397,Mohn und Gedächtnis,Nachtstrahl,10,1,14,ich singe vor Fremden.
13398,Mohn und Gedächtnis,Die Jahre von dir zu mir,11,1,1,"Wieder wellt sich dein Haar, wenn ich wein. Mit den Blau deiner Augen"
13398,Mohn und Gedächtnis,Die Jahre von dir zu mir,11,1,2,deckst du den Tisch unsre r Liebe: ein Bett zwischen Sommer und Herbst.
13398,Mohn und Gedächtnis,Die Jahre von dir zu mir,11,1,3,"Wir trinken, was einer ge braut, der nicht ich war, noch du, noch ein dritter:"
13398,Mohn und Gedächtnis,Die Jahre von dir zu mir,11,1,4,wir schlürfen ein Leeres und Letztes.
13398,Mohn und Gedächtnis,Die Jahre von dir zu mir,11,1,5,Wir sehen uns zu in den Spiegeln der Tiefsee und reichen uns rascher die Speise n:
13398,Mohn und Gedächtnis,Die Jahre von dir zu mir,11,1,6,"die Nacht ist die Nacht, sie beginnt mit dem Morgen,"
13398,Mohn und Gedächtnis,Die Jahre von dir zu mir,11,1,7,sie legt mich zu dir.
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,1,Im Quell deiner Augen
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,2,leben die Garne der Fischer der Irrsee.
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,3,Im Quell deiner Augen
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,4,hält das Meer sein Versprechen.
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,5,"Hier werf ich,"
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,6,"ein Herz, das geweilt unter Menschen,"
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,7,die Kleider von mir und den Glanz eines Schwures:
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,8,"Schwärzer im Schwarz, bin ich nack ter."
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,9,Abtrünnig erst bin ich treu.
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,10,"Ich bin du, wenn ich ich bin."
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,11,Im Quell deiner Augen
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,12,treib ich und träume von Raub.
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,13,Ein Garn fing ein Garn ein:
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,14,wir scheiden umschlung en.
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,15,Im Quell deiner Augen
13399,Mohn und Gedächtnis,Lob der Ferne,11,1,16,erwürgt ein Gehenkter den Strang.
13400,Mohn und Gedächtnis,Das ganze Leben,11,1,1,Die Sonnen des Halbschlafs sind blau wie dein Haar eine Stunde vor Morgen.
13400,Mohn und Gedächtnis,Das ganze Leben,11,1,2,Auch sie wachsen rasch wie das Gras überm Grab eines Vogels.
13400,Mohn und Gedächtnis,Das ganze Leben,11,1,3,"Auch sie lockt das Spiel, das wir spielten als Trau mauf den Schiffen der Lust."
13400,Mohn und Gedächtnis,Das ganze Leben,11,1,4,Am Kreidefelsen der Zeit begegnen auch ihnen die Dolche.
13400,Mohn und Gedächtnis,Das ganze Leben,11,1,5,Die Sonnen des Tiefschlafs sind blauer: so war deine Locke nur einmal:
13400,Mohn und Gedächtnis,Das ganze Leben,11,1,6,Ich weilt als ein Nachtwind im käuflichen Schoß deiner Schwester;
13401,Mohn und Gedächtnis,Spät und Tief,12,1,1,Boshaft wie goldene Rede beginnt diese Nacht.
13401,Mohn und Gedächtnis,Spät und Tief,12,1,2,Wir essen di e Äpfel der Stummen.
13401,Mohn und Gedächtnis,Spät und Tief,12,1,3,"Wir tuen ein Werk, das man gern seinem Stern überläßt;"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,4,"wir stehen im Herbst unsrer Linden als sinnendes Fahnenrot,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,5,als brennende Gäste vom Süden.
13401,Mohn und Gedächtnis,Spät und Tief,12,1,6,"Wir schwören bei Christus dem Neu en, den Staub zu vermählen dem Staube,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,7,"die Vögel dem wandernden Schuh,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,8,unser Herz einer Stiege i m Wasser.
13401,Mohn und Gedächtnis,Spät und Tief,12,1,9,"Wir schwören der Welt die heiligen Schwüre des Sandes,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,10,"wir schwören sie gern,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,11,wir schwören sie laut von den Dächern des traumlosen Schlafes
13401,Mohn und Gedächtnis,Spät und Tief,12,1,12,und schwenken das Weißhaar der Zeit...
13401,Mohn und Gedächtnis,Spät und Tief,12,1,13,Sie rufen: Ihr lästert!
13401,Mohn und Gedächtnis,Spät und Tief,12,1,14,Wir wissen es längst.
13401,Mohn und Gedächtnis,Spät und Tief,12,1,15,"Wir wissen es längst, doch was tuts?"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,16,"Ihr mahlt in den Mühlen des Todes das weiße Mehl der Verheißung,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,17,ihr setzt es vor unsern Brüdern und Schwestern Wir schwenken das Weißhaar der Zeit.
13401,Mohn und Gedächtnis,Spät und Tief,12,1,18,Ihr mahnt uns: Ihr lästert!
13401,Mohn und Gedächtnis,Spät und Tief,12,1,19,"Wir wissen es wohl,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,20,es komme die Schuld über uns.
13401,Mohn und Gedächtnis,Spät und Tief,12,1,21,"Es komme die Schuld über uns aller wandernden Zeichen,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,22,"es komme das gurgelnde Meer,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,23,"der geharnischte Windstoß der Umkehr,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,24,"der mitternächtige Tag,"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,25,"es komme, was ni emals noch war!"
13401,Mohn und Gedächtnis,Spät und Tief,12,1,26,Es komme ein Mensch aus dem Grabe.
13402,Mohn und Gedächtnis,Corona,13,1,1,Aus der Hand frißt der Herbst mir sein Blatt: wir sind Freunde.
13402,Mohn und Gedächtnis,Corona,13,1,2,Wir schälen die Zeit aus den Nüssen und lehren sie gehn:
13402,Mohn und Gedächtnis,Corona,13,1,3,die Zeit kehrt zurück in die Schale.
13402,Mohn und Gedächtnis,Corona,13,1,4,"Im Spiegel ist Sonntag,"
13402,Mohn und Gedächtnis,Corona,13,1,5,"im Traum wird geschlafe n,"
13402,Mohn und Gedächtnis,Corona,13,1,6,der Mund redet wahr.
13402,Mohn und Gedächtnis,Corona,13,1,7,Mein Aug steigt hinab zum Geschlecht der Geliebten:
13402,Mohn und Gedächtnis,Corona,13,1,8,"wir sehen uns an,"
13402,Mohn und Gedächtnis,Corona,13,1,9,"wir sagen uns Dunkles,"
13402,Mohn und Gedächtnis,Corona,13,1,10,"wir lieben einander wie Mohn und Gedächtnis,"
13402,Mohn und Gedächtnis,Corona,13,1,11,"wir schlafen wie Wein in den Muscheln,"
13402,Mohn und Gedächtnis,Corona,13,1,12,wie das Meer im Blutstrahl des Mondes.
13402,Mohn und Gedächtnis,Corona,13,1,13,"Wir stehen umschlungen im Fenster, sie sehen uns zu von der Straße:"
13402,Mohn und Gedächtnis,Corona,13,1,14,"es ist Zeit, daß man weiß!"
13402,Mohn und Gedächtnis,Corona,13,1,15,"Es ist Zeit, daß der Stein sich zu blühen bequemt,"
13402,Mohn und Gedächtnis,Corona,13,1,16,daß der Unrast ein Herz schlägt.
13402,Mohn und Gedächtnis,Corona,13,1,17,"Es ist Zeit, das es Zeit wird."
13402,Mohn und Gedächtnis,Corona,13,1,18,Es ist Zeit.
13404,Mohn und Gedächtnis,In Ägypten,15,1,1,Du sollst zum Aug der Fremden sagen: Sei das Wasser.
13404,Mohn und Gedächtnis,In Ägypten,15,1,2,"Du sollst, die du im Wasser weißt, im Aug der Fremden suchen."
13404,Mohn und Gedächtnis,In Ägypten,15,1,3,Du sollst sie rufen aus dem Wasser: Ruth! Noëmi! Mirjam!
13404,Mohn und Gedächtnis,In Ägypten,15,1,4,"Du sollst sie schmücken, wenn du bei der Fremden liegst."
13404,Mohn und Gedächtnis,In Ägypten,15,1,5,Du sollst sie schmücken mit dem Wolkenhaar der Fremden.
13404,Mohn und Gedächtnis,In Ägypten,15,1,6,Du sollst zu Ruth und Mirjam und Noëmi sagen:
13404,Mohn und Gedächtnis,In Ägypten,15,1,7,"Seht, ich schlaf bei ihr!"
13404,Mohn und Gedächtnis,In Ägypten,15,1,8,Du sollst die Fremde neben dir am schönsten schmüc ken.
13404,Mohn und Gedächtnis,In Ägypten,15,1,9,"Du sollst sie schmücken mit dem Schmerz um Ruth, um Mirjam und Noëmi."
13404,Mohn und Gedächtnis,In Ägypten,15,1,10,Du sollst zur Fremden sagen:
13404,Mohn und Gedächtnis,In Ägypten,15,1,11,"Sieh, ich schlief bei diesen!"
13406,Mohn und Gedächtnis,Vom Blau,15,1,1,"Vom Blau, das noch sein Auge sucht, trink ich als erster."
13406,Mohn und Gedächtnis,Vom Blau,15,1,2,Aus deiner Fußspur trink ich un dich seh:
13406,Mohn und Gedächtnis,Vom Blau,15,1,3,"du rollst mir durch die Finger, Perle, und du wächst!"
13406,Mohn und Gedächtnis,Vom Blau,15,1,4,"Du wächst wie alle, die vergessen si nd."
13406,Mohn und Gedächtnis,Vom Blau,15,1,5,Du rollst: das schwarze Hagelkorn der Schwermut
13406,Mohn und Gedächtnis,Vom Blau,15,1,6,"fällt in ein Tuch, ganz weiß vom Abschiedwinken."
13407,Mohn und Gedächtnis,Wer wie du,15,1,1,"Wer wie du und alle Tauben Tag und Abend aus dem Dunkel schöpft,"
13407,Mohn und Gedächtnis,Wer wie du,15,1,2,"pickt den Stern aus meinen Augen, eh er funkelt,"
13407,Mohn und Gedächtnis,Wer wie du,15,1,3,"reißt das Gras aus meinen Brauen, eh es weiß ist,"
13407,Mohn und Gedächtnis,Wer wie du,15,1,4,"wirft die Tür zu in den Wolken, eh ich stürze."
13407,Mohn und Gedächtnis,Wer wie du,15,1,5,"Wer wie du und alle Nelken Blut als Münze braucht und Tod als Wein,"
13407,Mohn und Gedächtnis,Wer wie du,15,1,6,"bläst das Gl as für seinen Kelch aus meinen Händen,"
13407,Mohn und Gedächtnis,Wer wie du,15,1,7,"färbt es mit dem Wort, das ich nicht sagte, rot,"
13407,Mohn und Gedächtnis,Wer wie du,15,1,8,schlägts in Stücke mit dem Stein der fernen Träne.
13408,Mohn und Gedächtnis,Brandmal,16,1,1,"Wir schliefen nicht mehr, denn wir lagen im Uhrwerk der Schwermut"
13408,Mohn und Gedächtnis,Brandmal,16,1,2,"und bogen die Zeiger wie Ruten,"
13408,Mohn und Gedächtnis,Brandmal,16,1,3,"und sie schnellten zurück und peitschten die Zeit bis aufs Blut,"
13408,Mohn und Gedächtnis,Brandmal,16,1,4,"und du redetest wachsenden Dämmer,"
13408,Mohn und Gedächtnis,Brandmal,16,1,5,"und sie tat sich auf und blieb offen,"
13408,Mohn und Gedächtnis,Brandmal,16,1,6,und ich legt ihr ein Aug in den Schoß und flocht dir das andre ins Haar
13408,Mohn und Gedächtnis,Brandmal,16,1,7,"und schlang zwischen beide die Zündschnur, die offene Ader und ein junger Blitz schwamm he ran."
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,1,"Wer sein Herz aus der Brust reißt zur Nacht, der langt nach der Rose."
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,2,"Sein ist ihr Blatt und ihr Dorn,"
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,3,"ihm legt sie das Li cht auf den Teller,"
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,4,"ihm füllt sie die Gläser mit Hauch,"
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,5,ihm rauschen die Scha tten der Liebe.
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,6,Wer sein Herz aus der Brust reißt zur Nacht und schleudert es hoch:
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,7,"der trifft nicht fehl,"
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,8,"der steinigt den Stein,"
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,9,"dem läutet das Blut aus der Uhr,"
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,10,dem schlägt seine Stunde die Zeit aus der Hand:
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,11,er darf spielen mit schöneren Bällen
13409,Mohn und Gedächtnis,Wer sein Herz,16,1,12,und reden von dir und von mir.
13411,Mohn und Gedächtnis,Totenhemd,16,1,1,"Was du aus Leichtem wobst,"
13411,Mohn und Gedächtnis,Totenhemd,16,1,2,trag ich dem Stein zu Ehren.
13411,Mohn und Gedächtnis,Totenhemd,16,1,3,Wenn ich im Dunkel die Schreie
13411,Mohn und Gedächtnis,Totenhemd,16,1,4,"wecke, weht es sie an."
